idx,name_roi,min_angle_mil,inter_angle_mil,main_angle_mil,min eigenvalues_mil,inter eigenvalues_mil,main_eigenvalues_mil,main_angle_gst,inter_angle_gst,min_angle_gst,main_eigenvalues_gst,inter eigenvalues_gst,min eigenvalues_gst
627,Segmentation-grayscale-10_56-64196,87.99727591,76.21299015,13.93742278,0.002835297,0.004665176,0.005321879,74.66098147,71.62736201,18.61118912,954738.375,866038.625,623726.3125
249,Segmentation-grayscale-2_56-64196,87.79275011,76.84262331,13.34781744,0.002936519,0.004781011,0.005242581,74.66098147,72.27812546,18.12958798,939453,878472.1875,639391.875
338,Segmentation-grayscale-3_56-64196,88.70792039,76.11470208,13.9476947,0.003054114,0.004778698,0.005172938,74.66098147,71.54291161,18.55879114,929206.9375,880566.75,654939.0625
337,Segmentation-grayscale-4_56-64196,85.75409858,76.04202838,14.6146554,0.003104245,0.004951931,0.005280487,74.66098147,72.6822691,19.00198637,939846.9375,898529.3125,656926.5
413,Segmentation-grayscale-5_56-64196,87.88546567,75.99434057,14.1708533,0.00320048,0.004819576,0.005123319,74.66098147,71.27104984,18.79490387,921959.5625,885381.4375,668795.25
220,Segmentation-grayscale-6_56-64196,89.85127151,76.37573904,13.62510417,0.002833838,0.004677526,0.005324078,74.66098147,71.62512078,18.39012815,952292.375,866904.5625,625202.8125
316,Segmentation-grayscale-7_56-64196,88.62387592,75.91845635,14.15139828,0.003154981,0.004827493,0.005173031,74.66098147,71.16776761,18.9725229,928012.0625,885765.5,665237.9375
594,Segmentation-grayscale-8_56-64196,88.01339181,76.35945543,13.79000814,0.00301401,0.004776407,0.005305765,74.66098147,71.4092052,18.93062931,948557.375,877570.25,647595.375
450,Segmentation-grayscale-9_56-64196,88.01115575,73.83775941,16.29084241,0.003522337,0.004756957,0.005054113,74.66098147,69.99161181,20.39969092,907480.5,872484.875,711144.625
524,Segmentation-grayscale-1_56-64196_2,81.0856432,88.94293827,8.977826956,0.003229656,0.004970519,0.005061541,74.66098147,88.56186867,12.08634896,911724.5625,896665.9375,678890.5
180,Segmentation-grayscale-2_56-64196_2,84.97190658,83.97184017,7.861848039,0.003322312,0.005052616,0.00519807,74.66098147,80.97114949,11.26660906,922991.3125,902609.8125,687144.625
292,Segmentation-grayscale-3_56-64196_2,85.6154124,83.49142964,7.858304029,0.003426245,0.005095356,0.005335757,74.66098147,80.26125445,11.22665039,937188.1875,905214.5625,699223.4375
9,Segmentation-grayscale-4_56-64196_2,83.59340953,82.90837581,9.579156957,0.003939444,0.00541347,0.005774956,74.66098147,79.49221121,13.22705035,978293.9375,928060.0625,752721.25
42,Segmentation-grayscale-5_56-64196_2,85.71862835,82.53221211,8.620197508,0.003553229,0.005239412,0.005468607,74.66098147,80.2885872,11.32233822,948450.6875,917368.625,712076.4375
38,Segmentation-grayscale-7_56-64196_2,82.71783575,82.83725702,10.24185793,0.00396419,0.005394442,0.005720954,74.66098147,79.37406364,13.67772484,973422.375,921848.8125,757387.0625
225,Segmentation-grayscale-9_56-64196_2,82.29430639,87.7126979,8.041960889,0.003154766,0.00463708,0.004900426,74.66098147,87.01664725,10.67457087,897269.625,860426.75,672610.125
466,Segmentation-grayscale-1_60-64049,76.23295174,46.67508499,46.57143496,0.002118195,0.003568281,0.003740427,74.66098147,80.53775767,45.80625678,828165.5625,774768.625,509147.0625
519,Segmentation-grayscale-10_60-64049,77.69960066,48.01792764,44.58799725,0.001961729,0.003468166,0.00376168,74.66098147,73.30218567,44.70632741,818676,768524.3125,487227.7188
106,Segmentation-grayscale-2_60-64049,72.90587761,48.16439928,46.79367674,0.001704752,0.003294665,0.003568217,74.66098147,77.65469334,45.98651796,820753.75,750787.3125,445633.1875
559,Segmentation-grayscale-3_60-64049,71.66769805,51.79367151,43.93771951,0.002221291,0.003526065,0.003748324,74.66098147,74.4940148,44.24344353,814856.8125,764469.3125,528610.625
392,Segmentation-grayscale-4_60-64049,78.39063717,45.36810688,46.953709,0.002100614,0.003570719,0.00377342,74.66098147,80.59756978,46.02432866,829602.125,779954.125,505648.75
201,Segmentation-grayscale-5_60-64049,71.18050499,51.81504494,44.21131629,0.001982422,0.003480414,0.003825347,74.66098147,72.26160395,44.53037034,830284.25,763115.875,491050.875
426,Segmentation-grayscale-6_60-64049,72.9632495,48.05695069,46.86845472,0.001768628,0.003378649,0.003635975,74.66098147,77.72068735,46.03766703,827946.5,759791.875,455775.9063
387,Segmentation-grayscale-7_60-64049,42.88169616,88.45397255,47.16012717,0.002377001,0.003763187,0.003920742,74.66098147,89.43272522,46.07961758,856179.375,780193.25,551557.875
502,Segmentation-grayscale-8_60-64049,77.39800213,47.21417222,45.51541422,0.001978402,0.003451147,0.003737608,74.66098147,73.43177931,45.0858855,818321.3125,770563.5,491338.6875
414,Segmentation-grayscale-9_60-64049,44.30641054,82.41128965,46.69375405,0.002516963,0.003848085,0.003941395,74.66098147,89.66708604,45.75247088,857133.625,786926.5,568260.375
436,Segmentation-grayscale-1_750-68983-L23,83.61672416,88.84126817,6.488454884,0.002690564,0.004499978,0.004910265,74.66098147,88.81503768,8.72888447,906870.6875,852549.3125,611583.5
226,Segmentation-grayscale-10_750-68983-L23,83.64054141,89.04211943,6.43178269,0.002699633,0.004518835,0.004834777,74.66098147,89.64051011,8.80555696,897844.8125,851498.375,614527.3125
568,Segmentation-grayscale-2_750-68983-L23,83.73768893,87.98536763,6.580866745,0.002589287,0.004250825,0.004782008,74.66098147,87.7600077,9.145593132,891537.375,824950.5625,602494.3125
489,Segmentation-grayscale-3_750-68983-L23,83.54398207,89.63002724,6.466700282,0.002672926,0.004458465,0.004914869,74.66098147,89.91311827,8.878320589,908218.0625,845196.9375,608019.75
126,Segmentation-grayscale-4_750-68983-L23,83.33292793,88.66138676,6.801324729,0.002760621,0.004607955,0.004921128,74.66098147,88.75489053,9.069800488,903237.5,864903.75,618401.5
624,Segmentation-grayscale-5_750-68983-L23,83.15549565,88.00226116,7.132772596,0.002766477,0.004469463,0.005050281,74.66098147,88.02049488,9.700446166,922963.1875,845337.1875,620917.1875
428,Segmentation-grayscale-6_750-68983-L23,82.98523999,89.20986043,7.059565247,0.002722921,0.004463616,0.005004087,74.66098147,89.46941836,8.927133693,917022.4375,846205.75,612945.8125
188,Segmentation-grayscale-7_750-68983-L23,83.34938745,89.71730045,6.656672458,0.002644828,0.004373075,0.004923605,74.66098147,89.98304425,8.958791181,910160,837375.375,606186.625
219,Segmentation-grayscale-8_750-68983-L23,83.32093298,89.47789169,6.69962822,0.002737789,0.004513542,0.004879973,74.66098147,88.26710584,9.040485154,897466.25,847420.6875,622212.875
222,Segmentation-grayscale-9_750-68983-L23,82.84976669,89.05164457,7.213502756,0.002873493,0.004394233,0.005053095,74.66098147,89.41372054,9.797474835,920980,838828.9375,634023.375
496,Segmentation-grayscale-1_750-68983-L23_2,82.81083443,87.04612721,7.778292856,0.002685908,0.004643114,0.004831106,74.66098147,87.18389604,10.28797575,893658.5,863563.25,604383
401,Segmentation-grayscale-10_750-68983-L23_2,81.49996751,87.62420188,8.83055568,0.002726899,0.004642811,0.004764635,74.66098147,88.88199934,11.27122278,889390.8125,862378.9375,610929.75
252,Segmentation-grayscale-2_750-68983-L23_2,82.59748395,86.24375238,8.310547841,0.002396154,0.004193258,0.004404289,74.66098147,87.48725023,10.78924866,854498.6875,821743.6875,574281.375
551,Segmentation-grayscale-3_750-68983-L23_2,81.94408778,86.60827639,8.74955935,0.002882566,0.004748312,0.004889345,74.66098147,87.52886211,11.18169129,894451.8125,872871.8125,627947.9375
581,Segmentation-grayscale-4_750-68983-L23_2,82.28361839,85.67269075,8.859860443,0.003168927,0.004757631,0.004854512,74.66098147,86.94349593,11.02851592,882313.125,866825.5,666499.125
170,Segmentation-grayscale-5_750-68983-L23_2,81.37755787,88.49273883,8.755171184,0.002791221,0.004663901,0.00483788,74.66098147,88.7073969,11.59358768,895063.5625,863860.625,618756.0625
160,Segmentation-grayscale-6_750-68983-L23_2,82.17572002,85.79194432,8.896613873,0.002963479,0.004735862,0.004838151,74.66098147,87.04786381,10.84177255,884233.8125,870899,636670.125
51,Segmentation-grayscale-7_750-68983-L23_2,79.91999447,86.6822506,10.6228431,0.002819003,0.004580514,0.004685971,74.66098147,87.23272646,13.45566363,879757.125,853912.125,621340
322,Segmentation-grayscale-8_750-68983-L23_2,83.16973632,87.20571609,7.384786796,0.002894454,0.004789065,0.004845636,74.66098147,87.88740338,9.8617085,892703,876987,635017.75
5,Segmentation-grayscale-9_750-68983-L23_2,81.97882843,88.45865927,8.169838618,0.002939331,0.004826148,0.004940864,74.66098147,88.49385468,10.85996793,903477.4375,877596.8125,638981.8125
115,Segmentation-grayscale-1_751-68983-L45,77.62659375,74.8131284,19.78207445,0.002265288,0.003818314,0.004345457,74.66098147,74.30679726,24.45709867,866958.125,778961.125,554758.25
103,Segmentation-grayscale-10_751-68983-L45,75.08349252,68.36270508,26.72386861,0.002612734,0.004307122,0.004770913,74.66098147,73.70351716,30.68330173,908806.1875,837407.75,592577.625
425,Segmentation-grayscale-2_751-68983-L45,79.24981752,72.14401284,21.03286154,0.002582125,0.004195422,0.004780864,74.66098147,71.56966262,26.16992207,909078.375,828489.25,592808.9375
380,Segmentation-grayscale-3_751-68983-L45,84.72113712,71.73902943,19.06091722,0.00264573,0.003841021,0.004856754,74.66098147,68.77319737,23.56104979,903610.5,789713.5,610700
4,Segmentation-grayscale-4_751-68983-L45,79.57236116,72.50840048,20.53956282,0.00255416,0.004180051,0.004791595,74.66098147,72.3041613,25.62181429,908430.75,824901.875,589005.4375
664,Segmentation-grayscale-5_751-68983-L45,82.88870792,67.85959807,23.3713703,0.002680749,0.003980986,0.00508133,74.66098147,65.6748632,27.43866356,925005.9375,814419.625,613260.6875
287,Segmentation-grayscale-6_751-68983-L45,83.7343427,68.06007335,22.90769736,0.00279877,0.003950489,0.005213394,74.66098147,64.35893202,27.7473356,932950.375,809029.8125,627612.375
610,Segmentation-grayscale-7_751-68983-L45,78.03671568,74.13576649,20.06358285,0.002456048,0.004045597,0.004592401,74.66098147,73.65392314,24.82881311,891050.9375,804212.9375,576534.125
185,Segmentation-grayscale-8_751-68983-L45,81.03610512,72.15226104,20.10981713,0.002684592,0.004171948,0.004790508,74.66098147,70.68450999,25.34996448,907490.0625,826994.375,606143.3125
7,Segmentation-grayscale-9_751-68983-L45,76.12476196,72.83452623,22.35089247,0.002632177,0.003988521,0.004398,74.66098147,73.23791854,26.97013604,871921.3125,803364,599673.625
552,Segmentation-grayscale-1_751-68983-L45_2,78.64144319,62.19111623,30.42381305,0.002741494,0.004650517,0.005042652,74.66098147,66.8274087,34.74269177,945101.375,891725.875,600653
649,Segmentation-grayscale-10_751-68983-L45_2,83.60782542,60.21437988,30.60252364,0.002684341,0.004650194,0.004920083,74.66098147,70.16943791,34.69435552,930243.25,897700.75,593182.25
137,Segmentation-grayscale-2_751-68983-L45_2,82.64724707,61.11764555,29.97879972,0.002655523,0.004651388,0.004900353,74.66098147,69.99935972,34.26230251,928354.75,895865.5625,589590.4375
570,Segmentation-grayscale-3_751-68983-L45_2,74.56493292,66.3991113,28.73466411,0.002552758,0.0046936,0.004877044,74.66098147,75.20445029,33.14541004,936160.4375,888661.4375,572785.375
323,Segmentation-grayscale-4_751-68983-L45_2,68.0701687,66.31804761,33.26157003,0.00294788,0.004727698,0.004949657,74.66098147,75.8303595,36.29073385,939270.6875,884117,631894.3125
557,Segmentation-grayscale-5_751-68983-L45_2,85.6946293,57.96081024,32.39714277,0.002801555,0.00456617,0.004834893,74.66098147,70.43073809,36.27975345,918698.125,889973.875,607528.25
319,Segmentation-grayscale-6_751-68983-L45_2,79.80807836,63.16532646,29.00320092,0.002192955,0.004017455,0.004315295,74.66098147,68.58413374,33.43196064,872957,828835.5,530311
343,Segmentation-grayscale-7_751-68983-L45_2,87.43178892,58.0921521,32.03590283,0.00274671,0.004557198,0.004805394,74.66098147,69.78696896,36.18839008,916404,888591.0625,603019.1875
678,Segmentation-grayscale-8_751-68983-L45_2,83.9780017,57.93969229,32.75716153,0.002705169,0.004359614,0.004773915,74.66098147,60.47360094,36.82601859,910435.3125,865796.125,601007.8125
589,Segmentation-grayscale-9_751-68983-L45_2,81.33007762,62.25656588,29.29532636,0.00254195,0.004587798,0.004805525,74.66098147,71.13985546,33.7742563,922977.375,888020,576227.5625
213,Segmentation-grayscale-1_752-67011-L23,52.72801724,64.19868231,48.22653635,0.001878025,0.003175539,0.003315775,74.66098147,89.31980497,47.77317998,785469.9375,730527.125,494959.9375
630,Segmentation-grayscale-10_752-67011-L23,45.64626906,74.21714571,48.60199955,0.002114015,0.002947235,0.003239898,74.66098147,84.14387549,47.48510549,767906.25,692444.5625,546707.1875
416,Segmentation-grayscale-2_752-67011-L23,57.88024764,57.82529858,48.8072659,0.001763404,0.003103546,0.003205177,74.66098147,85.87255155,48.29463765,768073.125,720333.3125,480913.5938
53,Segmentation-grayscale-3_752-67011-L23,45.94507573,79.49077778,45.96136303,0.002254757,0.003069529,0.003480789,74.66098147,83.17405271,45.18690906,804817.75,700339.25,562647
237,Segmentation-grayscale-4_752-67011-L23,53.29921609,61.59700949,49.80270898,0.00178674,0.003221517,0.00337352,74.66098147,88.98199287,48.89110999,794416.9375,737898,476212.7813
104,Segmentation-grayscale-5_752-67011-L23,85.9749434,40.64321091,49.64260604,0.001447073,0.002875487,0.002994057,74.66098147,67.30620241,49.45335754,746198.875,706839.5625,420488.0625
361,Segmentation-grayscale-6_752-67011-L23,71.25905366,46.10821505,49.82938302,0.001578631,0.003133551,0.003249356,74.66098147,82.88437298,49.02917573,777725.625,737073.25,438903.9063
329,Segmentation-grayscale-7_752-67011-L23,45.62380255,77.69909928,46.97838781,0.002173224,0.002859881,0.003221301,74.66098147,81.20231854,45.95642307,766997.8125,673493.0625,559198.625
20,Segmentation-grayscale-9_752-67011-L23,48.77687928,70.16583497,47.83478087,0.001948594,0.00324916,0.003394178,74.66098147,89.05449733,47.55829405,795982.1875,736662.5625,505601.75
657,Segmentation-grayscale-1_752-67011-L23_2,74.58712642,70.31311725,25.41018192,0.001696954,0.003238204,0.003633948,74.66098147,72.59350412,30.04837879,813865.3125,734787.4375,463200.75
575,Segmentation-grayscale-10_752-67011-L23_2,72.5710612,70.34658869,26.76730635,0.001595127,0.002910048,0.003300658,74.66098147,71.96515411,31.02005947,773593.625,693662.6875,451425.1875
175,Segmentation-grayscale-2_752-67011-L23_2,70.21437804,73.8907578,25.95661057,0.001520919,0.003132007,0.003431798,74.66098147,77.15337803,30.5863038,796427.125,721645.5625,428832.3125
303,Segmentation-grayscale-3_752-67011-L23_2,70.796618,75.27464743,24.56294667,0.001568041,0.00333109,0.003628222,74.66098147,78.98677503,29.53223654,820763.6875,748767.875,434437.9688
363,Segmentation-grayscale-4_752-67011-L23_2,67.17808846,80.9060565,24.76104886,0.00154031,0.003361541,0.003673577,74.66098147,83.47036464,29.4865116,832679.375,746598.4375,427920.2188
556,Segmentation-grayscale-5_752-67011-L23_2,71.53321328,72.7809318,25.69302109,0.002068341,0.003358145,0.003760898,74.66098147,74.21914526,30.42305345,818930.4375,739201.75,524634.5625
310,Segmentation-grayscale-6_752-67011-L23_2,67.60918511,71.61240568,29.64185663,0.00242033,0.003355101,0.003669933,74.66098147,75.99593882,32.8390438,795903.5,733173.4375,584398.8125
442,Segmentation-grayscale-7_752-67011-L23_2,72.54240054,73.02093502,24.7500747,0.002021118,0.003421014,0.003842791,74.66098147,74.20500081,29.72083401,828058.6875,744797.625,519555.7188
114,Segmentation-grayscale-8_752-67011-L23_2,66.24021764,82.0412901,25.21589486,0.001388767,0.003197175,0.003490516,74.66098147,84.76834847,29.89127768,818514.25,726264.75,402896.2188
515,Segmentation-grayscale-9_752-67011-L23_2,72.36244991,73.79698661,24.32487858,0.001863984,0.003502805,0.003855747,74.66098147,75.84492973,29.20697398,834781.75,760948.4375,486223.8438
506,Segmentation-grayscale-1_754-68364-L23,88.22797342,89.70792806,1.79595063,0.001396036,0.001815208,0.002064463,74.66098147,89.92345316,0.824482328,577921.5625,524545.3125,447601.8438
39,Segmentation-grayscale-10_754-68364-L23,88.13156959,89.86368857,1.873399663,0.001566225,0.002582032,0.002871128,74.66098147,89.66948534,2.669684978,687088.8125,640782.625,462742.0625
24,Segmentation-grayscale-2_754-68364-L23,87.87627373,89.10691641,2.304027467,0.001535877,0.002113512,0.002351601,74.66098147,89.45681461,1.750106539,616579.875,570081.5625,470410.8438
390,Segmentation-grayscale-4_754-68364-L23,89.48200237,84.89333126,5.133012107,0.001090503,0.001227814,0.001435267,74.66098147,84.37282387,5.80032277,484385.375,426882.3125,395647.2813
254,Segmentation-grayscale-5_754-68364-L23,87.53653525,84.57088118,5.96493919,0.001788206,0.002088637,0.002472161,74.66098147,80.29968719,10.19771063,645663.4375,550697.75,509628.0625
145,Segmentation-grayscale-6_754-68364-L23,88.00748776,89.14894252,2.166792147,0.001477189,0.001971775,0.002194036,74.66098147,89.37592453,1.690612597,595624.0625,549808.1875,457573.7813
569,Segmentation-grayscale-1_754-68364-L23_2,82.81080994,82.63124692,10.32286931,0.00184473,0.002262383,0.002808206,74.66098147,81.43116994,12.31883258,678400.1875,592472.3125,514998.25
652,Segmentation-grayscale-10_754-68364-L23_2,81.62941866,83.3131032,10.74374437,0.001746863,0.002547343,0.00298583,74.66098147,82.58539785,13.73993462,706029,638240.5625,489445.9375
212,Segmentation-grayscale-2_754-68364-L23_2,82.69161049,82.19967519,10.72047244,0.001635528,0.00227495,0.002692401,74.66098147,79.75107974,14.5024697,663724.5625,599878.6875,479293.0313
268,Segmentation-grayscale-3_754-68364-L23_2,82.61546909,79.73166974,12.69506964,0.001512349,0.001989629,0.002338505,74.66098147,77.65208973,15.15258302,616078.9375,557899.125,465000.6875
603,Segmentation-grayscale-4_754-68364-L23_2,82.34190258,80.81799418,11.99919516,0.001707398,0.002227521,0.002743513,74.66098147,79.04027307,14.76980672,669705.5,590918.1875,493147.3125
661,Segmentation-grayscale-5_754-68364-L23_2,82.54108377,82.09383891,10.90234555,0.001774967,0.002363276,0.002882483,74.66098147,80.13387841,14.09246065,689843.125,609784.75,499222.5625
312,Segmentation-grayscale-6_754-68364-L23_2,82.11760057,82.042127,11.23715105,0.001414828,0.00188319,0.00216218,74.66098147,79.28586701,14.73767603,592887.4375,542623.8125,450372.6875
46,Segmentation-grayscale-7_754-68364-L23_2,82.34170891,83.65600656,9.969045822,0.001739214,0.002464343,0.002962534,74.66098147,82.29704981,13.52699658,703550.9375,624892.8125,492137.2813
584,Segmentation-grayscale-8_754-68364-L23_2,81.93112598,83.84845952,10.17133004,0.001756662,0.002539689,0.002977261,74.66098147,82.53033993,13.73059992,704378.875,636774.9375,492726.9063
86,Segmentation-grayscale-1_755-68364-L45,83.03727064,73.16300662,18.30009065,0.002602599,0.003811866,0.004154907,74.66098147,70.64048508,24.33157971,840117.0625,791389.125,604379.375
417,Segmentation-grayscale-10_755-68364-L45,83.47088052,65.77282784,25.20247038,0.002632539,0.003661623,0.004253983,74.66098147,64.37804355,28.96111949,836976.5625,771601.125,610669.3125
357,Segmentation-grayscale-2_755-68364-L45,77.91918008,85.44964596,12.93369686,0.002070038,0.003298433,0.003537135,74.66098147,83.13074476,17.81495803,774324.375,737247.4375,538482.1875
546,Segmentation-grayscale-3_755-68364-L45,76.18072255,88.70203037,13.88251874,0.002377991,0.00340873,0.003702149,74.66098147,87.7421846,19.33526979,793338.3125,742482.875,584607.8125
297,Segmentation-grayscale-4_755-68364-L45,77.57644547,85.93480092,13.09203688,0.002200759,0.003408949,0.003650098,74.66098147,84.10795182,18.18663712,789628.875,747040.1875,558122.6875
15,Segmentation-grayscale-5_755-68364-L45,86.03226557,68.03821848,22.35445519,0.002560025,0.003676621,0.004083919,74.66098147,65.6962558,26.61726838,822589,783452.1875,598587.875
483,Segmentation-grayscale-6_755-68364-L45,85.57717266,72.30995589,18.27029702,0.002329998,0.003503219,0.003687572,74.66098147,76.87361585,24.05794836,784052.3125,770074.125,571769.8125
97,Segmentation-grayscale-7_755-68364-L45,74.68502759,88.22327205,15.42273475,0.002356746,0.003591976,0.003659167,74.66098147,86.61529215,21.3385038,794101.5625,766053.5625,577423.375
88,Segmentation-grayscale-8_755-68364-L45,77.73194259,83.89753776,13.74462654,0.002022741,0.003322305,0.003474232,74.66098147,82.39130391,18.73693102,767309.6875,739193.9375,529665.1875
532,Segmentation-grayscale-9_755-68364-L45,76.9200524,80.32260467,16.37433112,0.001801803,0.003087291,0.003188859,74.66098147,79.30623993,21.90323476,736828,705541.375,496580.4063
91,Segmentation-grayscale-1_755-68364-L45_2,72.14513246,84.12265788,18.85985178,0.001614523,0.002792241,0.003105296,74.66098147,85.35201902,23.80911254,740282.5625,670083.875,460303.875
662,Segmentation-grayscale-10_755-68364-L45_2,71.66914279,84.68297421,19.13963057,0.00161305,0.002737438,0.003078959,74.66098147,86.1479324,23.74130185,736770.375,661129.6875,462239.9375
167,Segmentation-grayscale-2_755-68364-L45_2,70.94571195,85.32363835,19.66315661,0.001474823,0.002688276,0.002991124,74.66098147,86.25788497,24.50417322,730419,661002.875,436565.375
480,Segmentation-grayscale-3_755-68364-L45_2,69.75552451,87.73801129,20.38155502,0.001413739,0.002614321,0.002937911,74.66098147,88.99503245,25.09272473,730091.625,645909.875,425495.5
431,Segmentation-grayscale-4_755-68364-L45_2,71.73409982,84.71021913,19.06891247,0.001525566,0.00276272,0.003058786,74.66098147,85.92538492,24.104626,737870.5,667607.625,446676.625
385,Segmentation-grayscale-5_755-68364-L45_2,70.93021031,86.55539468,19.40225958,0.00135,0.002516287,0.002774551,74.66098147,87.38691955,24.49919947,704590.3125,638020,416712.7188
475,Segmentation-grayscale-6_755-68364-L45_2,71.231003,85.08273731,19.44947583,0.001525077,0.002712793,0.003039728,74.66098147,86.69047994,24.13719294,736146.8125,658116.0625,447072.3438
324,Segmentation-grayscale-7_755-68364-L45_2,69.66675163,86.91480416,20.58663352,0.001375336,0.0025815,0.002920763,74.66098147,88.90468005,25.14941263,729430.8125,642977.6875,418932.25
367,Segmentation-grayscale-8_755-68364-L45_2,71.02943578,86.02670543,19.41360473,0.001373282,0.002504595,0.002715574,74.66098147,87.44945941,24.20465837,694936.375,636681.1875,422550.6875
668,Segmentation-grayscale-9_755-68364-L45_2,71.32896157,84.35905714,19.56551204,0.001544029,0.00273476,0.003035575,74.66098147,85.73807858,24.10823052,735056.3125,663858.25,448441.6563
412,Segmentation-grayscale-1_756-67942-L45,86.81684881,57.21004536,32.98367876,0.002132108,0.003501252,0.003642728,74.66098147,86.18272858,36.87340822,790621.3125,786901.625,531424.3125
628,Segmentation-grayscale-2_756-67942-L45,75.01768622,61.77838895,32.61120526,0.001932833,0.003456912,0.003549835,74.66098147,83.84451521,36.4320032,795878.9375,773340,496561.0625
196,Segmentation-grayscale-3_756-67942-L45,61.07386783,81.24408251,30.46889443,0.001627257,0.002956081,0.003150512,74.66098147,85.39698517,34.34922363,761018.4375,701071.6875,455864.125
617,Segmentation-grayscale-4_756-67942-L45,85.34533412,68.39887203,22.14678714,0.002050416,0.003352616,0.003485339,74.66098147,89.64885377,27.01586729,763767.75,753992.4375,524786.8125
418,Segmentation-grayscale-5_756-67942-L45,87.27546268,58.45648556,31.68851292,0.001774412,0.002611506,0.00274593,74.66098147,55.59660966,35.48314109,674259.1875,672687.6875,497727.875
80,Segmentation-grayscale-6_756-67942-L45,58.9900077,85.1024547,31.48084861,0.00149208,0.002849594,0.003059278,74.66098147,87.43709306,35.13016913,757594.3125,686759.3125,430311.625
486,Segmentation-grayscale-7_756-67942-L45,63.98710319,71.90099259,32.51045622,0.001641722,0.003057914,0.003159405,74.66098147,84.54811903,36.23490203,761819.4375,722108.3125,453146.0313
206,Segmentation-grayscale-8_756-67942-L45,85.93197847,56.83555263,33.47853344,0.002020761,0.003522798,0.003650156,74.66098147,85.68995663,36.89526886,798296.4375,787019.375,507996.9375
193,Segmentation-grayscale-9_756-67942-L45,61.08065658,80.34803973,30.78505206,0.001688998,0.002991964,0.003205489,74.66098147,85.01204126,34.40532136,766393.25,703115.9375,465050.3125
